DATE,LATITUDE,LONGITUDE,SALINITY,TEMPERATURE,CPHL,Oa01_radiance,Oa02_radiance,Oa03_radiance,Oa04_radiance,Oa05_radiance,Oa06_radiance,Oa07_radiance,Oa08_radiance,Oa09_radiance,Oa10_radiance,Oa11_radiance,Oa12_radiance,Oa13_radiance,Oa14_radiance,Oa15_radiance,Oa16_radiance,Oa17_radiance,Oa18_radiance,Oa19_radiance,Oa20_radiance,Oa21_radiance
12/14/2021,39.03511,0.15242,37.7950018,16.09800076,0.365000017,0,0.8433999,0.8139227,0.691188,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,39.0333,0.15239,37.8080018,16.12100077,0.343000016,0,0.8433999,0.8139227,0.691188,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,39.03151,0.15236,37.8060018,16.11700077,0.328000016,0,0.8433999,0.8139227,0.691188,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,39.02793,0.1523,37.8020018,16.10200076,0.336000016,58495.86074,0.8567872,0.8139227,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,39.02612,0.15227,37.8250018,16.14000077,0.336000016,58495.86074,0.8567872,0.8139227,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,39.02099,0.15218,37.8050018,16.09800076,0.336000016,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.0192,0.15215,37.8240018,16.10200076,0.328000016,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.14024624,0.1236339,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00979134,0.00324118
12/14/2021,39.01745,0.15212,37.8180018,16.09900076,0.372000018,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.14024624,0.1236339,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00979134,0.00324118
12/14/2021,39.01563,0.15209,37.8620018,16.15900077,0.307000015,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.14024624,0.1141236,32437.82439,0.07430753,0.071996,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.0104,0.152,37.8470018,16.10600076,0.314000015,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.00869,0.15197,37.8590018,16.10000076,0.299000014,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.0071,0.15194,37.8570018,16.09200076,0.299000014,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.00377,0.15188,37.8970018,16.16000077,0.285000014,58495.86074,0.8433999,0.8017746,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.00206,0.15185,37.9020018,16.17400077,0.277000013,0,0.8433999,0.8017746,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.00039,0.15182,37.9010018,16.17700077,0.263000012,0,0.8433999,0.8017746,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.99705,0.15177,37.9010018,16.17800077,0.263000012,0,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.99524,0.15174,37.9020018,16.17000077,0.285000014,0,0.8433999,0.8017746,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.99359,0.1557,37.9030018,16.17000077,0.241000011,0,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.99363,0.15779,37.9040018,16.17000077,0.277000013,0,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.99366,0.16,37.9030018,16.18400077,0.277000013,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.13148085,0.1141236,32437.82439,0.07430753,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.9937,0.16223,37.9030018,16.18500077,0.285000014,0,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.14024624,0.1236339,0,0.07430753,0.071996,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,38.99378,0.16667,37.9030018,16.18800077,0.270000013,58495.86074,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99382,0.16893,37.9030018,16.17300077,0.277000013,0,0.8433999,0.8139227,0.691188,0.4542885,0.4694444,0.21099864,0.14024624,0.1236339,0,0.07430753,0.071996,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.01508541,0.00979134,0.00324118
12/14/2021,38.99385,0.17108,37.9040018,16.17500077,0.270000013,0,0.8567872,0.8139227,0.691188,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99389,0.17342,37.9030018,16.18900077,0.292000014,0,0.8567872,0.8139227,0.691188,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99393,0.17563,37.9020018,16.18800077,0.285000014,58495.86074,0.8567872,0.8260708,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99398,0.17811,37.9020018,16.18400077,0.292000014,58495.86074,0.8567872,0.8260708,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99406,0.18303,37.9020018,16.19600077,0.307000015,0,0.8567872,0.8260708,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.01580337,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.9941,0.18532,37.9020018,16.19300077,0.292000014,58495.86074,0.8567872,0.8260708,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.01580337,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99414,0.18777,37.8580018,16.10300076,0.299000014,58495.86074,0.8567872,0.8139227,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99426,0.19489,37.8290018,16.09100076,0.307000015,0,0.8567872,0.8260708,0.7027078,0.4643838,0.4817982,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99431,0.19735,37.8200018,16.09100076,0.343000016,58495.86074,0.8567872,0.8260708,0.7142276,0.4643838,0.494152,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99439,0.20248,37.8190018,16.10100076,0.336000016,0,0.8567872,0.8260708,0.7027078,0.4643838,0.494152,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99448,0.20753,37.8210018,16.11100077,0.328000016,0,0.7496888,0.7167379,0.6451088,0.4744791,0.494152,0.21979025,0.14024624,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99452,0.20993,37.8360018,16.14100077,0.336000016,0,0.7496888,0.7167379,0.6451088,0.4744791,0.494152,0.22858186,0.14901163,0.1331442,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99461,0.21499,37.8380018,16.10600076,0.336000016,0,0.7229142,0.6924417,0.633589,0.4643838,0.494152,0.22858186,0.14901163,0.1331442,0,0.08781799,0.0791956,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.9947,0.22015,37.8510018,16.13800077,0.365000017,0,0.6961396,0.6559974,0.5875098,0.4139073,0.4447368,0.21979025,0.14901163,0.1331442,0,0.08781799,0.0791956,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99475,0.22297,37.8560018,16.14200077,0.314000015,0,0.6559777,0.607405,0.5299108,0.3533355,0.370614,0.1758322,0.12271546,0.1046133,0,0.0675523,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99489,0.23134,37.8480018,16.12700077,0.321000015,0,0.7095269,0.6802936,0.6105494,0.4441932,0.4817982,0.23737347,0.15777702,0.1331442,0,0.08781799,0.0791956,0.06747156,0.0259536,0.02107116,0.03711869,0.03451028,0.0274981,0.02011388,0.00979134,0.00324118
12/14/2021,38.99494,0.23425,37.8700018,16.16400077,0.234000011,0,0.8166253,0.7896265,0.7142276,0.4744791,0.494152,0.22858186,0.14901163,0.1331442,0,0.08781799,0.0791956,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99504,0.23997,37.8590018,16.13000077,0.248000012,0,0.6559777,0.6195531,0.5414306,0.3735261,0.3953216,0.19341542,0.14024624,0.1236339,0,0.08781799,0.071996,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.99514,0.24569,37.8690018,16.15300077,0.248000012,0,0.6559777,0.6195531,0.5414306,0.3634308,0.3829678,0.19341542,0.13148085,0.1236339,0,0.08106276,0.0791956,0.06747156,0.0173024,0.02107116,0.03711869,0.03944032,0.0274981,0.02011388,0.00979134,0.00324118
12/14/2021,38.99524,0.25169,37.8920018,16.20000077,0.168000008,0,0.6292031,0.5952569,0.4953514,0.3230496,0.3335526,0.14945737,0.09641929,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02651335,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
12/14/2021,38.99534,0.25769,37.8730018,16.14700077,0.226000011,0,0.6292031,0.5952569,0.4953514,0.3230496,0.3335526,0.14945737,0.09641929,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
12/14/2021,38.99539,0.26062,37.8790018,16.16300077,0.21200001,0,0.6292031,0.5952569,0.5068712,0.3331449,0.3459064,0.15824898,0.10518468,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02651335,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
12/14/2021,38.99545,0.26375,37.8850018,16.17800077,0.168000008,0,0.6425904,0.607405,0.518391,0.3533355,0.370614,0.1758322,0.11395007,0.1046133,0,0.0675523,0.0647964,0.05247788,0.0173024,0.02107116,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/14/2021,38.9955,0.26674,37.8800018,16.17100077,0.153000007,0,0.6559777,0.607405,0.5299108,0.3533355,0.370614,0.1758322,0.12271546,0.1141236,0,0.07430753,0.071996,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.0274981,0.02514235,0.00979134,0.00648236
12/14/2021,38.99561,0.27285,37.8810018,16.17500077,0.190000009,0,0.669365,0.6317012,0.5529504,0.3836214,0.4076754,0.20220703,0.14024624,0.1331442,0,0.08781799,0.0863952,0.0749684,0.0259536,0.02633895,0.04242136,0.04437036,0.03849734,0.03017082,0.0163189,0.00648236
12/14/2021,38.99566,0.276,37.8770018,16.17700077,0.161000008,0,0.669365,0.6317012,0.5529504,0.3836214,0.4076754,0.20220703,0.14024624,0.1331442,0,0.08781799,0.0863952,0.0749684,0.0259536,0.02633895,0.04242136,0.04437036,0.03849734,0.03017082,0.0163189,0.00648236
12/14/2021,38.99576,0.282,37.8600018,16.13300077,0.190000009,0,0.6292031,0.5952569,0.4953514,0.3230496,0.3335526,0.15824898,0.10518468,0.0855927,0,0.05404184,0.0503972,0.04498104,0.0173024,0.01580337,0.02651335,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
12/14/2021,38.99587,0.28826,37.8570018,16.11600077,0.270000013,58495.86074,0.6292031,0.5952569,0.4953514,0.3230496,0.3335526,0.14945737,0.09641929,0.0855927,32437.82439,0.05404184,0.0431976,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
12/14/2021,38.99593,0.29166,37.8590018,16.11700077,0.292000014,0,0.6292031,0.5952569,0.4953514,0.3230496,0.3335526,0.14945737,0.09641929,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
12/14/2021,38.99599,0.29521,37.8630018,16.09800076,0.270000013,58495.86074,0.6292031,0.5952569,0.4953514,0.3230496,0.3211988,0.14945737,0.09641929,0.0855927,32437.82439,0.05404184,0.0431976,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
12/14/2021,38.99605,0.29858,37.8630018,16.09800076,0.277000013,0,0.6292031,0.5952569,0.4953514,0.3331449,0.3459064,0.15824898,0.10518468,0.095103,0,0.06079707,0.0575968,0.04498104,0.0173024,0.01580337,0.02651335,0.02958024,0.02199848,0.01508541,0.00979134,0.00324118
12/14/2021,38.99611,0.30241,37.8720018,16.11400077,0.270000013,0,0.6425904,0.607405,0.5299108,0.3533355,0.370614,0.18462381,0.13148085,0.1236339,0,0.08106276,0.0791956,0.06747156,0.0259536,0.02107116,0.04242136,0.03944032,0.0274981,0.02011388,0.00979134,0.00324118
12/14/2021,38.99625,0.3102,37.8730018,16.10900077,0.307000015,0,0.6559777,0.6195531,0.5414306,0.3735261,0.3953216,0.19341542,0.14901163,0.1426545,0,0.09457322,0.0863952,0.08246524,0.0259536,0.02633895,0.04772403,0.0493004,0.03849734,0.03519929,0.0163189,0.00648236
12/14/2021,38.99632,0.31424,37.8710018,16.11100077,0.299000014,0,0.6292031,0.5952569,0.4953514,0.3230496,0.3335526,0.14945737,0.09641929,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
12/14/2021,38.99639,0.3186,37.8510018,16.11700077,0.226000011,116991.7215,0.6559777,0.607405,0.5299108,0.3634308,0.3829678,0.18462381,0.13148085,0.1236339,64875.64878,0.08106276,0.0791956,0.06747156,0.0173024,0.02107116,0.04242136,0.03944032,0.03299772,0.02514235,0.01305512,0.00648236
12/14/2021,38.99664,0.33306,37.8460018,16.12700077,0.307000015,58495.86074,1.0442094,1.0447366,0.9446236,0.6763851,0.7288742,0.37803923,0.28049248,0.285309,32437.82439,0.18914644,0.17999,0.16493048,0.043256,0.04741011,0.09544806,0.0986008,0.0824943,0.07542705,0.0326378,0.01296472
12/14/2021,38.99674,0.33886,37.8480018,16.12800077,0.380000018,58495.86074,0.7898507,0.7653303,0.7027078,0.5350509,0.6053362,0.30770635,0.21913475,0.2092266,32437.82439,0.1351046,0.1295928,0.1124526,0.0346048,0.03160674,0.06363204,0.06409052,0.04949658,0.04525623,0.01958268,0.00972354
12/14/2021,38.99683,0.34383,37.8480018,16.12700077,0.43100002,0,0.8300126,0.8139227,0.7718266,0.605718,0.6547514,0.31649796,0.22790014,0.2187369,0,0.14861506,0.1367924,0.11994944,0.0346048,0.03687453,0.06893471,0.0739506,0.0549962,0.0502847,0.02284646,0.00972354
12/14/2021,38.99692,0.34911,37.8490018,16.13600077,0.380000018,0,0.6961396,0.6681455,0.5875098,0.4240026,0.4570906,0.23737347,0.18407319,0.1806957,0,0.12159414,0.1223932,0.1124526,0.0346048,0.03687453,0.06363204,0.06409052,0.0549962,0.0502847,0.01958268,0.00648236
12/14/2021,39.00137,0.37318,37.8730018,16.14200077,0.328000016,0,0.8166253,0.7896265,0.6796682,0.4340979,0.4570906,0.20220703,0.13148085,0.1141236,0,0.0675523,0.0647964,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.01649886,0.01508541,0.00652756,0.00324118
12/14/2021,39.0061,0.39385,37.8810018,16.12900077,0.299000014,0,0.6961396,0.6681455,0.5990296,0.4240026,0.4694444,0.24616508,0.19283858,0.190206,0,0.12834937,0.1223932,0.1124526,0.0346048,0.03687453,0.06893471,0.06409052,0.0549962,0.04525623,0.01958268,0.00972354
12/14/2021,39.01184,0.41899,37.8200018,16.32800078,0.599000028,58495.86074,0.6961396,0.6681455,0.5990296,0.4240026,0.4570906,0.21979025,0.14024624,0.1236339,32437.82439,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.01508541,0.00652756,0.00324118
12/14/2021,39.01515,0.43346,37.77100179,16.36600078,0.708000034,0,0.6559777,0.6317012,0.5529504,0.3836214,0.4076754,0.20220703,0.14024624,0.1331442,0,0.08781799,0.0863952,0.0749684,0.0173024,0.02107116,0.04242136,0.04437036,0.03299772,0.03017082,0.01305512,0.00648236
12/14/2021,39.01896,0.45014,37.77200179,16.36300078,0.766000036,0,0.6292031,0.5831088,0.4953514,0.3230496,0.3335526,0.14945737,0.09641929,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
12/15/2021,39.02746,0.48735,37.77900179,16.37600078,0.745000035,0,0.6158158,0.5831088,0.4953514,0.3230496,0.3211988,0.14066576,0.09641929,0.0855927,0,0.05404184,0.0503972,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01508541,0.00652756,0.00324118
12/15/2021,39.03231,0.50857,37.8030018,16.40900078,0.64200003,0,0.6158158,0.5831088,0.4953514,0.3129543,0.3211988,0.14066576,0.0876539,0.0760824,0,0.04728661,0.0431976,0.02998736,0.0173024,0.01053558,0.01590801,0.01972016,0.01099924,0.01005694,0.00652756,0.00324118
12/15/2021,39.03769,0.53216,37.8200018,16.40100078,0.854000041,0,0.6292031,0.5952569,0.5299108,0.3634308,0.3829678,0.18462381,0.13148085,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.02107116,0.03181602,0.02958024,0.01649886,0.01508541,0.00652756,0.00324118
12/15/2021,39.04164,0.55313,37.8620018,16.48400078,0.358000017,0,0.6292031,0.5831088,0.4953514,0.3129543,0.3211988,0.14066576,0.0876539,0.0665721,0,0.04728661,0.035998,0.02998736,0.0173024,0.01053558,0.01590801,0.01479012,0.01099924,0.01005694,0.00326378,0.00324118
12/15/2021,39.03324,0.59137,37.8480018,16.02400076,0.380000018,0,0.7229142,0.6924417,0.6451088,0.4946697,0.5065058,0.25495669,0.18407319,0.1711854,0,0.11483891,0.107994,0.09745892,0.0259536,0.03160674,0.0530267,0.05423044,0.04399696,0.03519929,0.0163189,0.00648236
12/15/2021,39.02044,0.63621,37.8570018,16.10500076,0.175000008,0,0.6961396,0.6681455,0.6105494,0.4542885,0.494152,0.21979025,0.14024624,0.1141236,0,0.07430753,0.0647964,0.05247788,0.0173024,0.02107116,0.03181602,0.02958024,0.01649886,0.01508541,0.00652756,0.00324118
12/15/2021,39.01415,0.65823,37.8560018,16.11300077,0.190000009,58495.86074,0.6158158,0.5831088,0.4838316,0.3129543,0.3211988,0.14066576,0.0876539,0.0760824,32437.82439,0.04728661,0.0431976,0.0374842,0.0173024,0.01053558,0.02121068,0.01972016,0.01099924,0.01005694,0.00652756,0.00324118
12/15/2021,39.00766,0.681,37.8770018,16.30500077,0.270000013,0,0.7363015,0.7045898,0.6566286,0.4845744,0.494152,0.21979025,0.14901163,0.1521648,0,0.10132845,0.0935948,0.08996208,0.0259536,0.02633895,0.0530267,0.05423044,0.04399696,0.04022776,0.01958268,0.00972354
12/15/2021,39.00019,0.70716,37.8570018,16.24400077,0.285000014,0,0.6292031,0.5952569,0.518391,0.3634308,0.3829678,0.19341542,0.14024624,0.1331442,0,0.08781799,0.0791956,0.0749684,0.0259536,0.02633895,0.04242136,0.04437036,0.03299772,0.03017082,0.01305512,0.00648236
12/15/2021,38.99474,0.72405,37.8560018,16.22900077,0.285000014,0,0.7363015,0.7167379,0.6796682,0.4542885,0.4694444,0.21979025,0.14901163,0.1236339,0,0.08106276,0.071996,0.05997472,0.0173024,0.02107116,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00324118
12/15/2021,38.98643,0.74711,37.8600018,16.35600078,0.41600002,0,0.6158158,0.5831088,0.4838316,0.3230496,0.3335526,0.15824898,0.10518468,0.095103,0,0.0675523,0.0575968,0.05247788,0.0173024,0.01580337,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00324118
12/15/2021,38.97822,0.76989,37.8610018,16.35000078,0.380000018,0,0.7229142,0.7045898,0.6566286,0.4946697,0.555921,0.2637483,0.1753078,0.1616751,0,0.10808368,0.1007944,0.08996208,0.0259536,0.02633895,0.0530267,0.05423044,0.04949658,0.04022776,0.01958268,0.00972354
12/15/2021,38.97023,0.79207,37.8580018,16.45500078,0.409000019,0,0.7898507,0.7653303,0.6451088,0.4139073,0.4200292,0.19341542,0.12271546,0.1046133,0,0.0675523,0.0575968,0.04498104,0.0173024,0.01580337,0.02651335,0.0246502,0.02199848,0.02011388,0.00979134,0.00324118
12/16/2021,38.9558,0.83212,37.8570018,16.46200078,0.350000017,0,0.803238,0.7774784,0.6681484,0.4744791,0.494152,0.21979025,0.14024624,0.1141236,0,0.07430753,0.0647964,0.05997472,0.0173024,0.02107116,0.03181602,0.03451028,0.0274981,0.02514235,0.00979134,0.00648236
12/16/2021,38.94218,0.86995,37.8550018,16.45200078,0.365000017,0,0.7898507,0.7653303,0.6566286,0.4946697,0.555921,0.29891474,0.25419631,0.2567781,0,0.17563598,0.1727904,0.15743364,0.043256,0.04741011,0.09544806,0.09367076,0.08799392,0.07542705,0.03590158,0.01296472
12/16/2021,38.93348,0.89539,37.8540018,16.42400078,0.42300002,0,0.7898507,0.7531822,0.691188,0.504765,0.5188596,0.23737347,0.19283858,0.190206,0,0.12834937,0.1295928,0.11994944,0.0346048,0.03687453,0.06893471,0.0739506,0.06599544,0.05531317,0.02611024,0.00972354
12/16/2021,38.93329,0.90544,37.8550018,16.43300078,0.372000018,935933.7718,0.937111,0.8989594,0.8870246,0.7369569,0.8524122,0.50991338,0.44703489,0.4850253,519005.1902,0.3377615,0.3383812,0.32986096,0.086512,0.10008801,0.20150146,0.20213164,0.1924867,0.16593951,0.0815945,0.03889416
12/16/2021,38.93292,0.92511,37.8510018,16.38000078,0.365000017,58495.86074,0.7898507,0.7531822,0.691188,0.4744791,0.4817982,0.21979025,0.16654241,0.1616751,32437.82439,0.11483891,0.107994,0.10495576,0.0259536,0.03160674,0.05832937,0.05916048,0.0549962,0.04525623,0.02284646,0.00972354
12/16/2021,38.93259,0.94319,37.9110018,16.26500077,0.299000014,58495.86074,0.7898507,0.7531822,0.633589,0.4139073,0.432383,0.21979025,0.1753078,0.1711854,32437.82439,0.11483891,0.107994,0.10495576,0.0259536,0.03160674,0.05832937,0.05916048,0.0549962,0.04525623,0.02284646,0.00972354
12/16/2021,38.93213,0.96754,37.9270018,16.23700077,0.328000016,0,0.7898507,0.7531822,0.633589,0.4139073,0.4200292,0.18462381,0.12271546,0.1141236,0,0.07430753,0.071996,0.06747156,0.0173024,0.02107116,0.03711869,0.03944032,0.03299772,0.02514235,0.01305512,0.00648236
12/16/2021,38.93188,0.98103,37.8430018,15.91500076,0.299000014,0,0.7764634,0.7531822,0.633589,0.4139073,0.4200292,0.18462381,0.11395007,0.095103,0,0.06079707,0.0575968,0.04498104,0.0173024,0.01580337,0.02651335,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
12/16/2021,38.93165,0.99305,37.8370018,15.94300076,0.292000014,0,0.7764634,0.7410341,0.633589,0.4139073,0.4200292,0.18462381,0.11395007,0.095103,0,0.06079707,0.0575968,0.04498104,0.0173024,0.01580337,0.02651335,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
